accX,accY,accZ,time,microseconds
-6280,5054,-1375,"2022-04-13 10:22:45",1939329
-6283,5051,-1380,"2022-04-13 10:22:45",1940322
-6270,5048,-1360,"2022-04-13 10:22:45",1941315
-6299,5045,-1358,"2022-04-13 10:22:45",1942308
-6297,5020,-1329,"2022-04-13 10:22:45",1943301
-6295,5003,-1366,"2022-04-13 10:22:45",1944294
-6302,5070,-1376,"2022-04-13 10:22:45",1945287
-6301,5070,-1359,"2022-04-13 10:22:45",1946280
-6298,5086,-1356,"2022-04-13 10:22:45",1947273
-6300,5060,-1344,"2022-04-13 10:22:45",1948266
-6308,5041,-1374,"2022-04-13 10:22:45",1949259
-6316,5046,-1366,"2022-04-13 10:22:45",1950252
-6293,5061,-1361,"2022-04-13 10:22:45",1951245
-6312,5050,-1373,"2022-04-13 10:22:45",1952238
-6304,5036,-1365,"2022-04-13 10:22:45",1953231
-6297,5055,-1380,"2022-04-13 10:22:45",1954224
-6298,5064,-1368,"2022-04-13 10:22:45",1955217
-6298,5049,-1371,"2022-04-13 10:22:45",1956210
-6288,5067,-1384,"2022-04-13 10:22:45",1957203
-6284,5059,-1370,"2022-04-13 10:22:45",1958196
-6298,5046,-1360,"2022-04-13 10:22:45",1959189
-6283,5038,-1380,"2022-04-13 10:22:45",1960182
-6332,5043,-1370,"2022-04-13 10:22:45",1961175
-6287,5044,-1373,"2022-04-13 10:22:45",1962168
-6291,5043,-1370,"2022-04-13 10:22:45",1963161
-6301,5059,-1358,"2022-04-13 10:22:45",1964154
-6293,5060,-1370,"2022-04-13 10:22:45",1965147
-6288,5054,-1355,"2022-04-13 10:22:45",1966140
-6277,5043,-1374,"2022-04-13 10:22:45",1967133
26899,-15366,-23895,"2022-04-13 10:22:45",1968126
-6300,5044,-1320,"2022-04-13 10:22:45",1969119
-6302,5020,-1366,"2022-04-13 10:22:45",1970112
-6286,5056,-1366,"2022-04-13 10:22:45",1971105
-6272,5039,-1353,"2022-04-13 10:22:45",1972098
-6280,5064,-1358,"2022-04-13 10:22:45",1973091
-6294,5053,-1354,"2022-04-13 10:22:45",1974084
-6280,5071,-1365,"2022-04-13 10:22:45",1975077
-6294,5053,-1351,"2022-04-13 10:22:45",1976070
-6289,5039,-1355,"2022-04-13 10:22:45",1977063
-6309,5055,-1348,"2022-04-13 10:22:45",1978056
-6289,5052,-1354,"2022-04-13 10:22:45",1979049
-6292,5055,-1340,"2022-04-13 10:22:45",1980042
-6298,5060,-1331,"2022-04-13 10:22:45",1981035
-6292,5046,-1354,"2022-04-13 10:22:45",1982028
-6273,5042,-1365,"2022-04-13 10:22:45",1983021
-6309,5050,-1365,"2022-04-13 10:22:45",1984014
-6295,5044,-1375,"2022-04-13 10:22:45",1985007
-6304,5076,-1358,"2022-04-13 10:22:45",1986000
-6298,5061,-1363,"2022-04-13 10:22:45",1986993
-6321,5053,-1385,"2022-04-13 10:22:45",1987986
-6309,5044,-1341,"2022-04-13 10:22:45",1988979
-6326,5032,-1369,"2022-04-13 10:22:45",1989972
-6290,5046,-1330,"2022-04-13 10:22:45",1990965
-6301,5059,-1348,"2022-04-13 10:22:45",1991958
-6304,5045,-1386,"2022-04-13 10:22:45",1992951
-6312,5030,-1394,"2022-04-13 10:22:45",1993944
-6290,5059,-1369,"2022-04-13 10:22:45",1994937
-6288,5064,-1354,"2022-04-13 10:22:45",1995930
-6292,5044,-1352,"2022-04-13 10:22:45",1996923
-6296,5027,-1366,"2022-04-13 10:22:45",1997916
-6298,5054,-1350,"2022-04-13 10:22:45",1998909
-6272,5043,-1312,"2022-04-13 10:22:45",1999902
-6275,5047,-1345,"2022-04-13 10:22:45",2000895
-6274,5052,-1352,"2022-04-13 10:22:45",2001888
-6320,5051,-1364,"2022-04-13 10:22:45",2002881
-6323,5046,-1367,"2022-04-13 10:22:45",2003874
-6304,5044,-1366,"2022-04-13 10:22:45",2004867
-6300,5062,-1362,"2022-04-13 10:22:45",2005860
-6314,5054,-1356,"2022-04-13 10:22:45",2006853
-6284,5042,-1366,"2022-04-13 10:22:45",2007846
-6286,5034,-1384,"2022-04-13 10:22:45",2008839
-6291,5061,-1369,"2022-04-13 10:22:45",2009832
-6308,5061,-1375,"2022-04-13 10:22:45",2010825
-6287,5026,-1360,"2022-04-13 10:22:45",2011818
-6272,5038,-1356,"2022-04-13 10:22:45",2012811
-6308,5054,-1366,"2022-04-13 10:22:45",2013804
-6310,5037,-1360,"2022-04-13 10:22:45",2014797
-6294,5053,-1350,"2022-04-13 10:22:45",2015790
-6290,5037,-1372,"2022-04-13 10:22:45",2016783
-6271,5028,-1373,"2022-04-13 10:22:45",2017776
-6281,5034,-1362,"2022-04-13 10:22:45",2018769
-6281,5054,-1360,"2022-04-13 10:22:45",2019762
-6285,5046,-1350,"2022-04-13 10:22:45",2020755
-6289,5036,-1371,"2022-04-13 10:22:45",2021748
-6288,5050,-1386,"2022-04-13 10:22:45",2022741
-6304,5044,-1370,"2022-04-13 10:22:45",2023734
-6321,5015,-1359,"2022-04-13 10:22:45",2024727
-6310,5022,-1344,"2022-04-13 10:22:45",2025720
-6297,5042,-1322,"2022-04-13 10:22:45",2026713
-6303,5056,-1357,"2022-04-13 10:22:45",2027706
-6301,5050,-1359,"2022-04-13 10:22:45",2028699
-6288,5043,-1341,"2022-04-13 10:22:45",2029692
-6280,5054,-1359,"2022-04-13 10:22:45",2030685
-6288,5064,-1350,"2022-04-13 10:22:45",2031678
-6318,5042,-1365,"2022-04-13 10:22:45",2032671
